age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
320.4672,0.0,656682.1,0.3766144,0.3600818,18.97421,0.01898666,0.02077017,0.2529809,25.06399
421.6147,2.63e-06,9786.945,1.594228,0.356964,3.054895e-06,0.001059609,0.02113478,7.461835,25.06425
523.8741,8.99e-07,29726.56,1.308157,0.3598477,4.19172e-06,0.001573722,0.02079747,4.704266,25.06435
624.2812,1.42e-06,31136.3,1.111255,0.3680211,6.420489e-06,0.002180835,0.01988405,4.600171,25.06449
724.3885,1.87e-06,9040.915,1.105956,0.3825867,2.500604e-06,0.002201798,0.01839896,9.823741,25.06468
825.491,2.25e-06,49110.35,0.8705192,0.3967801,9.550016e-06,0.003553857,0.01710633,3.841118,25.0649
925.8057,2.69e-06,52843.09,0.3804682,0.4078315,1.023797e-05,0.01860477,0.01619196,3.573554,25.06517
1026.98,2.98e-06,63508.58,0.8706951,0.4219362,1.250231e-05,0.003552497,0.01512768,3.651569,25.06548
1128.592,3.33e-06,28369.15,0.7546148,0.4346597,1.112377e-05,0.004729562,0.01425518,6.005435,25.06581
1229.641,3.77e-06,22166.56,0.9615924,0.4414315,9.699104e-06,0.0029127,0.01382137,7.188357,25.06619
1331.563,4.28e-06,88138.11,0.4670576,0.4568148,1.503857e-05,0.01234651,0.01290639,2.979167,25.06663
1432.897,4.27e-06,31889.55,0.6928153,0.4625924,1.334474e-05,0.005611221,0.01258622,5.762553,25.06706
1534.048,4.89e-06,106990.5,1.071268,0.4723102,8.165734e-06,0.002346953,0.01207385,3.056891,25.06756
1634.982,5.1e-06,28441.63,0.7915328,0.4798468,1.26818e-05,0.004299039,0.01169779,6.477003,25.06807
1735.523,5.5e-06,34043.33,0.8740521,0.4880548,1.474245e-05,0.003525687,0.01130788,5.104015,25.06863
1835.641,5.77e-06,101800.6,0.4499997,0.5009225,1.715768e-05,0.0133016,0.01073463,3.117475,25.0692
1937.341,6.24e-06,48086.02,0.7081759,0.5022972,2.000626e-05,0.005371018,0.01067622,4.826868,25.06984
2037.813,6.5e-06,258659.7,1.33746,0.5312771,1.357815e-05,0.001505873,0.009543502,2.335631,25.07049
2139.951,6.92e-06,175354.3,1.101565,0.5259863,2.593325e-05,0.002219943,0.009736725,2.581637,25.0712
2240.477,7.22e-06,39379.92,0.6847039,0.5244519,1.091016e-05,0.005746038,0.009794061,5.15003,25.07192
2341.967,7.58e-06,57927.35,0.4109478,0.5311378,2.135668e-05,0.01595195,0.009549326,4.299103,25.07269
2443.8,7.86e-06,235001.3,0.6217057,0.5444934,2.641366e-05,0.006969972,0.009086895,2.214278,25.07349
2544.83,8.28e-06,238313.3,0.7923209,0.5450362,2.663487e-05,0.004291535,0.0090691,2.236181,25.07433
2645.019,8.78e-06,59298.87,0.3735541,0.5453577,2.377127e-05,0.01930736,0.00905872,4.419293,25.07521
2746.204,8.89e-06,65447.85,0.6028763,0.5491117,2.786189e-05,0.007412909,0.008935601,4.674,25.07611
2848.341,9.34e-06,189247.7,0.6920279,0.5584617,3.020095e-05,0.005626186,0.008639219,2.480944,25.07706
2950.623,9.42e-06,64068.75,0.4391901,0.5605887,2.694282e-05,0.01396923,0.00857411,4.420547,25.07803
3051.381,1.03e-05,309416.7,1.188902,0.5700817,3.361411e-05,0.001906354,0.008291273,2.035128,25.07907
3152.562,1.03e-05,84255.0,0.316255,0.5699354,3.106145e-05,0.02694253,0.008295868,4.82948,25.08011
3253.605,1.08e-05,73607.22,0.4503833,0.5717088,3.170143e-05,0.01328518,0.008244834,4.227217,25.0812
3355.946,1.07e-05,73407.9,0.3207827,0.5757969,3.055647e-05,0.02618959,0.008128525,4.176489,25.0823
3457.847,1.17e-05,395559.3,1.813733,0.5856576,4.006339e-05,0.0008192648,0.00785748,2.163281,25.08349
3559.126,1.17e-05,66077.34,0.3179945,0.5805065,2.896133e-05,0.02665334,0.007997915,4.904754,25.08467
3659.284,1.2e-05,91111.26,0.4287084,0.5865247,3.51507e-05,0.01466518,0.007834997,3.947599,25.08587
