age,accrate,average density,average vinfinity,average cinfinity,total gas mass,HL radius,Bondi radius,Jeans length,BH mass
136.2769,0.0,555694.4,0.5985949,0.7554692,0.01266851,0.005919277,0.003716217,0.4270546,10.83349
244.6126,1.28e-06,550125.5,0.7646889,0.6427205,0.0031628,0.003627189,0.005134467,0.365272,10.83362
352.805,1.38e-06,571834.0,0.8021708,0.5797054,0.003289227,0.003296185,0.006311471,0.3231251,10.83377
475.634,1.41e-06,597812.1,0.8488787,0.5255597,0.003437951,0.002943475,0.00767905,0.2844005,10.83395
578.2742,2.24e-06,612363.2,0.7148065,0.4865754,0.002637731,0.004151292,0.008959011,0.2589093,10.83418
697.5091,2.07e-06,652592.8,0.8011344,0.4465241,0.00187445,0.003304904,0.01063849,0.227836,10.83442
808.0335,2.13e-06,700462.0,0.8111321,0.4130663,0.002009823,0.003224003,0.01243194,0.2018103,10.83466
929.7872,2.38e-06,777986.5,0.8276766,0.3815068,0.002225341,0.00309648,0.01457421,0.1753108,10.83495
1056.578,2.58e-06,893710.8,0.8603099,0.3540878,0.002537549,0.002866106,0.01691922,0.1495385,10.83528
1179.617,2.72e-06,1050614.0,0.9060736,0.3370851,0.002940655,0.002583973,0.01866964,0.1293673,10.83561
1306.322,2.81e-06,1269719.0,0.9680347,0.3265621,0.003475599,0.002263846,0.01989286,0.1119666,10.83597
1426.483,2.74e-06,1516496.0,1.040014,0.3313218,0.004032189,0.001961385,0.01932597,0.1003858,10.8363
1550.354,2.81e-06,1850927.0,1.104918,0.3347434,0.00475761,0.00173778,0.01893349,0.08971028,10.83664
1652.678,2.92e-06,2157648.0,1.152245,0.336246,0.005387086,0.001597998,0.01876515,0.08255829,10.83694
1768.723,3.03e-06,2528987.0,1.201453,0.3370062,0.006100621,0.001469828,0.01868116,0.07593104,10.83729
1893.672,3.16e-06,2949697.0,1.251887,0.338668,0.006837851,0.001353833,0.01849893,0.07017684,10.83769
2007.94,5.3e-06,3136501.0,0.9960016,0.3364503,0.008572617,0.00213894,0.01874463,0.06812417,10.83829
